SMILES,CID
COc1ccc(C[C@H](N)C(=O)NC2[C@@H](O)[C@@H](O[C@@H]2CO)n3cnc4c(ncnc34)N(C)C)cc1,11953804
NC(=O)c1ccc[n+](c1)C2OC(CO[P]([O-])(=O)O[P](O)(=O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,925
COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,3715
CC(=O)Nc1ccc2c(Cc3ccccc23)c1,5897
C=C(c1ccccc1)c2ccccc2,10740
COc1cc(cc(OC)c1O)C(O)=O,10742
COc1cc(\C=C\C(O)=O)cc(OC)c1O,637775
O=C(n1ccnc1)n2ccnc2,68263
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,3371
O[S](=O)(=O)c1cc(ccc1\C=C\c2ccc(cc2[S](O)(=O)=O)N=C=S)N=C=S,5281951
CCCCCCCCCCCC(=O)OCCCCCCCC,79185
CCCC/C=C/CC\C=C/CCCCCCOC(C)=O,6436029
COC1COC2C(COC12)OC,237322
Nc1ccc(N)c(c1)[N+]([O-])=O,4338370
CCN1CCNCC1,79196
COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(O)=O,5353760
COc1ccc2C=CC(=O)Oc2c1,10748
OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,5281417
Oc1ccc(cc1)[C@H]2COc3cc(O)ccc3C2,91469
Cc1cc(C)nc(Nc2ccccc2)n1,91650
COCCC(=O)N(C)C,104427
Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(O)=O,40634
[Na+].[O-][S](=O)(=O)c1ccc2ccccc2c1,23661868
COc1ccccc1OCC(O)COC(N)=O,4107
ClCC(=O)c1ccccc1,10757
[Na+].[O-]C(=O)c1ccccc1,517055
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,10760
[Cl-].Cc1ncc(C[n+]2csc(CCO[P](O)(O)=O)c2C)c(N)n1,10761
O=C(N=C=S)c1ccccc1,68284
[Na+].[O-]C(=O)CNC(=O)c1ccccc1,516953
[Na+].CCCCCCC(O)C\C=C/CCCCCCCC([O-])=O,23665579
Clc1sc2ccccc2c1Cl,79217
OC(C1CCCCN1)c2cc(nc3c2cccc3C(F)(F)F)C(F)(F)F,4046
N.N.O[P](O)(=O)OCC(Br)CBr,163493
Oc1c(Br)cc(Cl)cc1Br,21394
O=C1N(c2ccc3ccccc3c2)C(=O)c4ccccc14,220219
[Na+].CCCCCCCC[S]([O-])(=O)=O,23669624
C[S](=O)(=O)c1ccc(C([O-])=O)c(Cl)c1,6930869
OC(=O)c1ccc(Cl)nc1,79222
Nc1ccc(I)cc1C(O)=O,72911
CC(C)OC(=O)N1CCCC1,79230
CCCC(=O)N1CCOCC1,220497
CCCCCCCCCCCC1=NCCCN1CCCC,220523
CCOc1cccc2ccccc12,21403
N[S](O)(=O)=O,5987
[Ba++].[O-]C(=O)c1ccccc1.[O-]C(=O)c2ccccc2,160513
CC(=O)Oc1ccccc1C,10778
CCOC(=O)COc1ccc(Cl)cc1Cl,10780
Oc1ccccc1I,10784
CN1CSC(=S)N(C)C1,10788
OC1=CC=CC=CC1=O,10789
[O-][N+](=O)c1ccc(SC2CCCCC2Cl)c(c1)[N+]([O-])=O,94779
CCCCCC(CCC)COC(=O)c1ccccc1C(=O)OCC(CCC)CCCCC,92344
CCCC(=O)CC(=O)c1ccccc1,220036
CCCC(O)(c1ccccc1)c2ccccc2,138458
CCC(c1ccc(OC)cc1)C(O)(CC)c2ccc(OC)cc2,94771
CCCCCC(O)(CCCCC)CCCCC,220066
CCOC(=O)C(CCC(=O)OC)C(=O)OCC,220068
CCOC(=O)C(C)(CCC=C)C(=O)OCC,220070
Clc1ccc2SC(=S)Nc2c1,2723842
O\N=C\c1ccc(Cl)c(Cl)c1,5704835
OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,220743
COCCCN,1672
Cc1cc(C)c(C(O)=O)c(C)c1Br,219380
CC1(C)C(CCC1(C)C(N)=O)C(O)=O,219384
CCCCCCCCCCC(CO)CCCCCCCC,21414
CC(C)COC(=O)c1ccccc1C(=O)OC2CCCCC2,79253
CC(O)COC1CCCCC1,220112
COC(=O)Oc1ccc(Cl)cc1Cl,220307
ClCOC(=O)c1ccccc1,79257
CC(C)OC(=O)Oc1cc(Cl)c(Cl)cc1Cl,220310
CC(C)OC(=O)Oc1ccc(Cl)cc1,220312
CC(O)COc1ccccc1Cl,220316
Oc1c(Cl)cc(Cl)cc1c2ccccc2,21419
CC1=CC(=O)CC(C1)c2ccccc2,219473
CCC(=O)c1ccc(C)cc1,21429
N#CCCOCC1CCCO1,95351
COc1ccc(OC)c(NCc2ccccc2)c1,220418
CCCCCCCC(=O)N1CCOCC1,94795
C[As](SC#N)SC#N,197193
N#CSc1ccc(Nc2ccc(SC#N)cc2)cc1,79267
[H+].[I-].CCCCCCCCCCCCCCSC(NC)=NC,79270
[H+].[Cl-].CCCCCCCCCCCCCCSC(NCC)=NCC,79272
[H+].[I-].CCCCCCCCCCCCCCCCSC(NC)=NC,79274
CCCCN(CCCC)[S](=O)(=O)c1ccccc1,220596
CC[S](=O)(=O)c1ccc(OC)c(N)c1,79278
CCN[S](=O)(=O)c1ccccc1,79279
CC(C)N[S](=O)(=O)c1ccccc1,220600
NC(CO)CO,68294
CNC(=S)NC,2723631
Cc1occc1,10797
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,10800
[Li+].CCC(C)N1C(=O)N=C(C)[C-](Br)C1=O,87914309
[Na+].CC(Oc1cccc(Cl)c1)C([O-])=O,23707513
OCCNCCO.OC(=O)COc1ccc(Cl)cc1,62032
CCCCOCCOC(=O)C(C)Oc1ccc(Cl)cc1Cl,62037
CCCCCCCCCCCCN.C[As](O)(O)=O,62043
[Na+].CN1CN(C)C(=S)S[CH-]1,23690887
[K+].CC(c1ccccc1CNCCN)[N+]([O-])=O,23667641
[Sn++].C[S]([O-])(=O)=O.C[S]([O-])(=O)=O,6452824
OC(c1ccc(cc1)c2ccccc2)(c3ccc(cc3)c4ccccc4)c5ccc(cc5)c6ccccc6,219999
O=C1OC(=O)c2c1c(c3ccccc3)c4ccccc4c2c5ccccc5,220021
Oc1ccc2ccccc2c1CN3CCCCC3,21436
[Na+].[O-][S](=O)(=O)c1cc(Cl)c(Cl)cc1Cl,23673597
CCCCCCCCCCCC(=O)N(CCCC)CCCC,219313
CCCC(O)CO,93000
CC(CC(O)=O)CC(C)(C)C(O)=O,103783
CC(=O)C(C(O)C(Cl)(Cl)Cl)C(C)=O,237389
Nc1ncccc1C(O)=O,72930
[O-][N+](=O)c1scc(c1)[N+]([O-])=O,79295
COc1cc(c2ncccc2c1Br)[N+]([O-])=O,94809
CC(C)CC(=O)Cc1ccccc1,219672
CO[P](=S)(Oc1cc(Cl)ccc1Cl)c2ccccc2,40785
[Na+].[Na+].Oc1ccc(cc1NC[S]([O-])=O)[As](O)([O-])=O,10809
OC(=O)c1cccc(Cl)c1,447
C[n+]1cccc(c1)C([O-])=O,5570
CN(C)c1cc(C)nc(Cl)n1,10813
CCN(CC)CCC#N,79306
CC1=C(C)SC(=S)N1,817026
Oc1c(Cl)cccc1c2ccccc2,61529
[O-][N+](=O)c1ccc(NC(=O)NCc2cccnc2)cc1,40813
Cc1cccc(Cc2ccccc2)c1Cc3ccccc3,3034397
[Na+].COc1ccc(cc1)C([O-])=O,23663627
CC(C)c1ccc(CO)cc1,325
CCc1ccncc1,10822
COc1cccc(N)c1,10824
[Cl-].Brc1ccc([I+]c2ccc(Br)cc2)cc1,40824
CCCCOC(=O)CC(C)O,103808
COc1ccc(cc1OC(C)=O)[N+]([O-])=O,40827
CCCOC(=O)[C@H](C)O,2734942
O.O.O.[Ce+3].[Ce+3].CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O,22833299
[Ce+3].[Ce+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,160516
COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1,5281727
Nc1ccc(Nc2ccc(N)cc2)cc1,10841
[O-][N+](=O)c1cccc(SSc2cccc(c2)[N+]([O-])=O)c1,10842
CC(=O)Nc1cccc(C)c1,10843
COC(=O)Nc1[nH]c2cc(ccc2n1)[S](=O)c3ccccc3,40854
COC(=O)c1ccc(c(N)c1)C(=O)OC,79336
CC(CCCC(C)(C)OC(C)=O)C=C,103826
COC(=O)c1cncn1C(C)c2ccccc2,21474
[Zn++].CC(c1ccccc1)c2cc(C(C)c3ccccc3)c(O)c(c2)C([O-])=O.CC(c4ccccc4)c5cc(C(C)c6ccccc6)c(O)c(c5)C([O-])=O,54682895
CC(=O)Nc1cc(N[S](=O)(=O)C(F)(F)F)c(C)cc1C,40896
CC(=O)Nc1cc(N[S](=O)(=O)C(F)(F)F)c(C)cc1C.OCCNCCO,62067
C=CCN(CC=C)C#N,10849
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,10850
[H+].[Cl-].NC(=N)SCc1ccccc1,10852
NC(=O)NCc1ccccc1,10853
O=C(NNc1ccccc1)N=Nc2ccccc2,10860
CCCCCc1ccccc1,10864
C(SCc1ccccc1)c2ccccc2,10867
C1CCC(CC1)N=C=NC2CCCCC2,10868
CNCC\C=C\c1cccnc1,5310967
COCc1ccccc1,10869
CC(C)Cc1ccccc1,10870
CCCCC(CC)CN[S](=O)(=O)c1ccc(N)cc1,103843
OC1CC[NH2+]CC1,5260151
Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,79345
CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(c1)C(=O)OCCCCCCC(C)C,104635
OC(=O)CCCCCC1NC(=O)CS1,94170
NCc1ccc(CN)cc1,68315
CCOC(=O)CCC(C)=O,10883
CC(O)c1ccc(Br)cc1,95352
CCO[P](=O)(CCCCCC[P](=O)(OCC)OCC)OCC,220451
[H+].[Cl-].CCCCCCCCCCCCCCSC(N)=N,79353
[H+].[Cl-].CCCCCCCCCCSC(N)=N,79356
COc1ccc(OCCO)cc1,220079
NC(=O)OCCO,21492
ClC1=C(Cl)C2(Cl)C3(Cl)C(=C(Cl)C(Cl)(C3=O)C2(Cl)C1=O)Cl,220222
OCN1C2C(N(CO)C1=O)N(CO)C(=O)N2CO,79372
CCSCCSCC,79375
COc1ccc(cc1)C(C)(C)C,94750
CCCCC(CC)COCCCN,21499
Oc1ccc(cc1)[S](=O)(=O)c2ccccc2O,79381
O=C1OC(c2ccccc2)c3ccccc13,95365
NC(=N)SCCC(O)=O,79387
OC(=O)c1cc(Cl)nc(Cl)c1,94830
Cc1cccc2NC(=S)Nc12,3034478
S=C(Cc1ccc2ccccc2c1)N3CCOCC3,220690
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2719
CN1CCC[C@H]1c2cccnc2,89594
NC(Cc1c[nH]c2ccccc12)C(O)=O,1148
[Na+].Oc1ccccc1C([O-])=O,16760658
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1,92729
N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,3440
Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)cnc2n1,2154
[Na+].CC[Hg]Sc1ccccc1C([O-])=O,5908
[Cl-].CC[C@H]1[C@H](COC1=O)Cc2cncn2C.[H+],5909
NNC(=O)c1ccncc1,3767
C1CCn2nnnc2CC1,5917
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,10889
Oc1ccc(I)cc1,10894
Br\C=C/Br,643776
CCCCl,10899
SCCS,10902
N.OC=O,10904
[Na+].[S-]C#N,516871
CNNC,1322
CC(C)CC(C)(C)C,10907
CC(=O)OC(C)(C)C,10908
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,10911
OCCSCCCCCSCCO,223140
NCCCC(N)CC(=O)NC1C(O)C(OC(N)=O)C(CO)OC1NC2=N[C@H]3[C@H](N2)[C@H](O)CNC3=O,475825
BrC1CCCCC1Br,95314
[O-][N+](=O)c1ccc2[nH]ncc2c1,21501
CCC[S](=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,83969
Nc1ccc(SC#N)cc1[N+]([O-])=O,104677
CC(C)N(C(=O)CO)c1ccc(F)cc1,6452934
Cc1ccccc1NCc2ccccc2,79402
CCOC(=O)CC(C)O,62572
CC(=O)OCc1ccc(Cl)cc1,79407
CC(C)(C)c1ccc(CCO)cc1,79410
CCCCCCCCCCCC[n+]1ccccc1.[S-]c2sc3ccc(Cl)cc3n2,79411
COc1ccc(cc1)N(C)N=CC2=[N+](C)c3ccccc3C2(C)C.CO[S]([O-])(=O)=O,40979
[H+].[Cl-].CN(C)CCCCl,94308
Cc1cc(C)nc(N)c1,21507
O=C(C1CCC1)c2ccccc2,79414
CCN(CCOc1ccc(cc1)C2CCCCC2)c3ccc(C=C(C#N)C#N)c(C)c3,104687
Clc1ccc(OCCSCCOc2ccc(Cl)cc2)cc1,224215
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,10913
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,10914
[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,10921
CC(C)CCI,10924
CC(C)ON=O,10929
CC(C)=CC(O)=O,10931
NC(=S)NC(N)=S,2758725
[K+].[Ag+].O=C1[N-]C(=O)C=C1.O=C2[N-]C(=O)C=C2,105837
[H+].[H+].[Cl-].[Cl-].Nc1cccc(N)c1,10941
Clc1cccc(Cl)c1,10943
CCOC(=O)NC(O)C(Cl)(Cl)Cl,10944
CCC(C)CC(=O)CC,7822
[O-][N+](=O)c1ccc2c(oc3ccccc23)c1,72897
O=C1CCCCCN1C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCCCCC4=O)cc3)cc2,104694
CC(C)OCCOCCO,79429
CCOC(=O)CCC1(C)OCC(C)O1,221634
CC(=O)OC1CC2CC1C3CC=CC23,110655
COc1ccc(Cl)c(Cl)c1Cl,41017
BrCCOCCBr,21521
CCC(CC)SC(CC)CC,223385
[O-][N+](=O)c1ccc(c(c1)[N+]([O-])=O)[S](=O)CCCl,79439
OCC1(CO)CCCC(CO)(CO)C1O,79442
O=C(Nc1ccccc1)OCC#C,221794
COc1ccccc1\C=C\C(=O)c2ccccc2,5383464
COc1ccc(\C=C\C(=O)c2ccccc2)cc1OC,5354494
CC(C)C1OCC=CCO1,79447
CC(=O)Nc1ccc2ccccc2c1[N+]([O-])=O,222855
Cc1nc(N)nc(N)n1,10949
[O-]C(=O)CC(=O)CC([O-])=O,6950210
Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O,10951
ClC1CCCCC1,10952
O=C1CCCCO1,10953
CCCCOC(=O)OCCCC,68333
CC(C)CON=O,10958
ClCCC#N,10963
O=CCC=O,10964
CCN=C=S,10966
[NH4+].[O-]C(=O)CS,21534
O=C(CCCCC(=O)N1CCOCC1)N2CCOCC2,223658
[Cl-].CCN(CC[N+](C)(C)CC(C)O)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,103880
[Cu].C[S](O)(=O)=O,3085058
OCC(CO)(c1ccccc1)[N+]([O-])=O,224393
o1cccc1\C=N\N=C\c2occc2,9570203
O=C(c1ccc(Oc2ccccc2)cc1)c3ccc(cc3)C(=O)c4ccc(Oc5ccccc5)cc4,2058710
NC(=O)C#CC(N)=O,10971
CCCCCC(C)O,10976
CCCCCCl,10977
CCCC[Hg]Cl,10978
[Ba++].CC([O-])=O.CC([O-])=O,10980
CC(C)CCCC(C)N,10982
[Cd++].CC([O-])=O.CC([O-])=O,10986
[Sr++].CC([O-])=O.CC([O-])=O,10987
CCOC(=O)c1[nH]c(Cc2[nH]c(c(C)c2C(=O)OCC)C(=O)OCC)c(c1C)C(=O)OCC,224843
[O-][N+](=O)C1=CNC=CC1=O,228506
CC(CC=O)CC(C)(C)C,21574
Oc1ccc(cc1)C(=O)c2cccc(c2)C(=O)c3ccc(O)cc3,228420
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,95170
BrCC(=O)OCc1ccccc1,62576
COc1ccc(NC(=O)CC(C)=O)cc1,21576
Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,93296
CC(C)CCOCCC(C)C,10989
CCCCCCCl,10992
CCCCC[Hg]Cl,10995
[Ca++].[O-]C=O.[O-]C=O,10997
[Co++].[O-]C=O.[O-]C=O,10998
C1C=CC=CC=C1,11000
CCCCCCCCCCCCCCCC(=O)NCCO,4671
CCCCSCCCC,11002
CCCCCCCCCCCCCC(O)=O,11005
CCCCCCCCCCCCCCCC,11006
CCCCCCCCCCCCCCCCI,11007
[Cu+].[C-]#N,11009
CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,6434488
C=CCOC(=O)COCC(=O)OCC=C,79508
[O-][N+](=O)c1ccc(COc2ccc(Cl)cc2)cc1,224494
CC(C)(C)CCCCC(=O)OC=C,94568
CCCCC(CC)COC(=O)c1ccccc1,94310
[Cu++].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,41091
CC(C(C#N)C(N)=O)C(C#N)C(N)=O,95498
ClC(Cl)(Cl)C#N,11011
CC(=C)[C@@H]1CC[C@]2(C)CCC3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,73040
O=[P](N1CC1)(N2CC2)N3CC3,11016
C[C@@]12[C@@H](O)CCC3(OC1=O)[C@@H]4CC[C@@]5(O)CC4(CC5=C)[C@H]([C@H]23)C(O)=O,193311
O[C@@H](CC[C@@H](O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,7168203
CCCCOCCOC(=O)c1ccccc1,79543
[H+].[Cl-].COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OCCN(C)Cc3ccccc3)C,41114
[O-][N+](=O)c1cc2C(=O)C(=O)Nc2c(c1)[N+]([O-])=O,4366583
CCOC(=O)C1(C)CCCCC1=O,227357
CC(C)CC(=O)C(C)C(C)C,227359
CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,171355
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3,108607
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3.C4CN=C(N4)c5ccccc5,162752
CCOC(=O)C1=C(C)OC(=C(C(=O)OCC)C1=O)C,222209
CCCCN(CCCC)c1ccc(c(O)c1)C(=O)c2ccccc2C(O)=O,1910825
CCSCCCCSCC,294545
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,79566
CCO[P](=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,91655
C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)C(=C)[C@H]3C=C12,72724
[Pb++].CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O,11025
[Ti+4].CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-],11026
[Li+].CC([O-])=O,3474584
[Na+].Nc1cc(cc2cc(cc(O)c12)[S]([O-])(=O)=O)[S](O)(=O)=O,23664361
COc1ccc(CC(C)C=O)cc1,64813
Clc1ccccc1N=[S]=O,21619
CCCCCCCCOC(=O)C(C)O,95499
Oc1ccc(cc1[N+]([O-])=O)C(=O)c2ccccc2,231150
CC(=O)c1ccc(Cl)c(c1)[N+]([O-])=O,79596
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,5355130
[O-][N+](=O)C(=C)c1ccccc1,79604
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C,93006
Clc1ccccc1OC(=O)c2ccccc2,221450
Cc1ccc(NC(=O)CC(=O)Nc2ccc(C)cc2)cc1,95277
[Na+].Nc1ccc(cc1)[S](=O)(=O)[N-]c2ncccn2,15899898
[Mg++].[O-]C(=O)C([O-])=O,68353
[Ni++].[O-]C(=O)C([O-])=O,68354
[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,23673836
[H+].[Cl-].NO,443297
NCCc1ccccc1.NCCc2ccccc2.O[S](O)(=O)=O,79620
COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F,5324346
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,62086
[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,11057
Nc1c(O)cccc1C(O)=O,86
CO[P](=S)(OC)Oc1ccc(c(c1)C(O)=O)[N+]([O-])=O,41194
CO[P](=O)(OC)Oc1ccc(c(c1)C(O)=O)[N+]([O-])=O,41195
CCOCC(C)OC(C)=O,171378
COCC1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,92350
OC(=O)Cc1cc(O)c(CC(O)=O)cc1O,79628
[H+].[Cl-].CN(C)CCC=C1c2ccccc2CCc3ccccc13,11065
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.O[S](O)(=O)=O,11069
CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,3386
CC(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)C,108265
Cc1cccc(OCCOc2cccc(C)c2)c1,97354
CCOC(=O)Nc1occc1,41232
[Na+].CC1=CN(NC1=O)C(=O)NC(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)c4ccccc4,23688998
CC(C)c1ccc2Sc3ccccc3C(=O)c2c1,79633
[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,108647
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,2082
CCCCC(C)O,12297
O=C1CCCCCCCCCCC(=O)OCCO1,41270
[Na+].[O-]C(=O)c1ccc(/C=C/c2oc(cc2)[N+]([O-])=O)cc1,6441068
[Na+].N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C([O-])=O,23666112
[Na+].N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C([O-])=O,23666110
CCN(CC)N=O,5921
NC(=O)c1ccccc1,2331
OC(=O)c1ccncc1,5922
CO[P](=S)(OC)Oc1cc(C)c(SC)c(C)c1,66128
CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,3346
[H+].[Cl-].ClCCN(Cc1ccccc1)Cc2ccccc2,5925
CN1C2CCC1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4C5CCC4C[C@H](C5)OC(=O)C(CO)c6ccccc6.O[S](O)(=O)=O,5927
CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,5930
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,2713
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,4510
[O-][N+](=O)O[Hg]c1ccccc1,9840857
COc1ccc(CCN)cc1,4657
[H+].[Cl-].CN(CCCl)CCCl,5935
CC(C)O[P](F)(=O)OC(C)C,5936
[Br-].[Br-].C[N+](C)(C)CCCCCC[N+](C)(C)C,5938
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,2478
Oc1ccc2ccccc2c1[N+]([O-])=O,11075
[H+].[Cl-].Cc1ccc(cc1)\C(=C/CN2CCCC2)c3ccccn3,5702129
CC(C)C1CCC(=CC1)C,21671
Clc1ccc(NC(=O)CBr)c(c1)C(=O)c2ccccc2Cl,79640
CC(CCc1ccccc1)CC=O,108313
Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(cc3)N=NC4C(=O)NC(=NC4=O)NC#N.OCCN(CCO)CCO,135562709
[OH-].[Cu++].[Zn++].[O-][S]([O-])(=O)=O,11969483
S=C=Nc1cccc2ccccc12,11080
CCCCCC(O)/C=C/C1C(O)CC(O)C1C\C=C\CCCC(O)=O,5353586
Cn1c(C)ncc1[N+]([O-])=O,3090
CC[C@@H](C)c1cccc([C@@H](C)CC)c1O,6999840
CCC1(COCc2c(Cl)cccc2Cl)COC(C)(C)O1,186682
CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,91656
CCCCCCCCCCC#CCCO,123536
[Na+].CC(C)CCCCCCCCCCOC(=O)CC(C(=O)OCCCCCCCCCCC(C)C)[S]([O-])(=O)=O,23662620
OC(=O)c1ccccc1[N+]([O-])=O,11087
OC(=O)c1ccc2C(=O)OC(=O)c2c1,11089
CC(=O)Nc1ccccc1[N+]([O-])=O,11090
COc1ccc(C(C)=O)c(O)c1,11092
Cc1ccccc1CCl,11093
[O-][N+](=O)c1ccccc1C=O,11101
CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,79657
Cc1cnc(cn1)C(O)=O,122831
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,41368
CCCCCCCC\C=C/CCCCCCCCN(C)C.CCCCC/C=C\C\C=C/CCCCCCCCN(C)C.OC(=O)COc1ccc(Cl)cc1Cl.OC(=O)COc2ccc(Cl)cc2Cl,6435874
O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,4891
CCN(CC(C)=C)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,41381
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,41384
CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O,41385
CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)C23CC[C@@H](C)C1(C)[C@H]2C(=O)CC3.OC(=O)\C=C\C(O)=O,6434500
[H+].[Cl-].CN(C)c1ccc2nc3cc(C)c(N)cc3nc2c1,11105
[Li+].[O-]C(=O)c1ccccc1,2724073
[Ni].OC(=O)c1ccccc1,3083628
[Zn++].[O-]C(=O)c1ccccc1.[O-]C(=O)c2ccccc2,160523
O=C1Cc2ccccc2O1,68382
COC(=O)C(=O)OC,11120
CC1=CC(=O)C=CC1=O,11122
Cc1ccc(NCCO)cc1O,134396
C[C@H]1CC[C@@]2(C)[C@@H](CCC=C2C)[C@]1(C)Cc3cc(O)ccc3O,72185
[Na+].[S-]C(=S)N(Cc1ccccc1)Cc2ccccc2,4676203
OC(=O)COc1nc(Cl)c(Cl)cc1Cl,41428
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,21700
CCCCCCCCCCCCCCCCCC(=O)OCCN(CCO)C(=O)CCCCCCCCCCCCCCCCC,108699
CC(C#N)c1cccc(c1)C(O)=O,98370
Cc1cc(C)c(Cl)c(O)c1,79667
[Cl-].CCCCCCCC[N+](C)(C)CCCCCCCC,62581
CCCCCCCCCCCCNCCCN,79670
Nc1ccc(Cl)cc1Cl,11123
CC1=C(N)NC(=O)N=C1,65040
CCC(=O)OC,11124
[Li+].[Li+].[O-]C([O-])=O,11125
CC1=CC2C(CC1)C2(C)C,79044
